,complexTypeName,complexType,complexName,complexNo,totalHouseHoldCount,totalDongCount,useApproveYmd,minArea,maxArea,minPrice,maxPrice,minLeasePrice,maxLeasePrice,leasePerDealRate,isaleDealRestrictionCode,rebuildMembershipTransYn,livingResidenceYn,latitude,longitude
0,아파트,A01,남산맨션,11151,138,1,19720415,27.7,487.11,130000,300000,65000,160000,0.0,N,N,N,37.544287,127.001511
0,아파트,A01,뉴캐슬하우스,106968,17,1,20030513,64.66,95.73,0,0,0,0,0.0,N,N,N,37.534463,127.000895
0,아파트,A01,대림아르빌,14220,66,1,20050518,88.25,185.49,135000,230000,0,0,0.0,N,N,N,37.534512,127.001358
0,아파트,A01,더하우스,120290,7,1,20070627,275.24,308.84,600000,600000,0,0,0.0,N,N,N,37.538457,127.014777
0,아파트,A01,동원베네스트(주상복합),25907,129,1,20100302,69.24,126.0,140000,200000,80000,80000,0.0,N,N,N,37.530296,127.007829
0,아파트,A01,두산,133977,6,1,20050818,264.29,274.46,0,0,0,0,0.0,N,N,N,37.53766,127.013654
0,아파트,A01,디자인플러스,115482,8,1,20001028,189.98,189.98,0,0,0,0,0.0,N,N,N,37.533622,127.010474
0,아파트,A01,라누보한남,151562,4,1,20220527,225.98,278.71,1800000,1800000,0,0,0.0,N,N,N,37.533502,127.012725
0,아파트,A01,로얄튼,120063,14,1,20020807,145.81,221.27,0,0,0,0,0.0,N,N,N,37.532418,127.009808
0,아파트,A01,루시드하우스,124595,15,2,20070727,280.89,314.31,1100000,1100000,0,0,0.0,N,N,N,37.535699,127.012996
0,아파트,A01,르가든더메인한남,128396,16,1,20190619,392.31,503.73,650000,980000,690000,700000,0.0,N,N,N,37.531546,127.00985
0,아파트,A01,리버탑,9522,119,1,20010403,81.55,138.46,115000,120000,70000,75000,0.0,N,N,N,37.529778,127.008424
0,아파트,A01,빌라드그리움L,140546,4,1,20200306,118.31,328.87,320000,1040000,0,0,0.0,N,N,N,37.533969,127.012961
0,아파트,A01,상월대,107969,34,2,20131121,155.78,221.04,430000,500000,270000,350000,0.0,N,N,N,37.53534,127.014076
0,아파트,A01,성아맨숀,3813,93,1,19701027,28.36,118.65,35000,115000,20000,40000,0.0,N,N,N,37.53423,127.008479
0,아파트,A01,스위트캐슬3,109742,7,1,20080929,166.34,269.96,0,0,230000,430000,0.0,N,N,N,37.537158,127.014912
0,아파트,A01,스카이빌2차,136218,11,1,20010816,70.13,120.73,0,0,0,0,0.0,N,N,N,37.535207,126.997586
0,아파트,A01,시범,8389,120,4,19701030,82.64,92.56,96000,135000,22000,22000,0.0,N,N,N,37.539149,127.012747
0,아파트,A01,아울스스퀘어,110259,10,1,20040904,173.46,248.5,290000,350000,140000,180000,0.0,N,N,N,37.537351,127.012194
0,아파트,A01,아일랜드캐슬,115969,15,1,20031114,72.99,73.89,110000,110000,0,0,0.0,N,N,N,37.534364,127.000647
0,아파트,A01,오케스트라,115484,4,1,20000504,155.8,155.8,270000,270000,0,0,0.0,N,N,N,37.532644,127.00977
0,아파트,A01,오페라하우스2차,110160,17,1,20020906,98.83,122.42,0,0,0,0,0.0,N,N,N,37.533679,127.000837
0,아파트,A01,오페라하우스3차,103845,15,1,20031006,87.68,97.82,110000,130000,0,0,0.0,N,N,N,37.533895,127.000914
0,아파트,A01,윌쏘나스위트(도시형),107759,29,1,20120621,26.5,56.82,0,0,0,0,0.0,N,N,N,37.53416,127.005583
0,아파트,A01,유엔맨숀,108946,10,1,19731029,163.34,195.3,250000,300000,130000,150000,0.0,N,N,N,37.535905,127.01167
0,아파트,A01,이태리하우스,25107,49,1,20060725,81.68,213.74,150000,300000,71400,95000,0.0,N,N,N,37.538908,127.003427
0,아파트,A01,장미,16381,40,1,19760923,64.93,98.22,0,0,0,0,0.0,N,N,N,37.534214,126.998058
0,아파트,A01,장학파르크한남,138685,17,1,20200625,281.9,325.28,1800000,2000000,1200000,1200000,0.0,N,N,N,37.531433,127.011479
0,아파트,A01,제이하우스,131806,10,1,20100309,278.27,296.6,0,0,0,0,0.0,N,N,N,37.538109,127.014685
0,아파트,A01,코번하우스,120291,8,1,20060908,311.02,382.19,1000000,1000000,480000,480000,0.0,N,N,N,37.536951,127.013888
0,아파트,A01,크로바,16382,12,3,19671030,121.56,121.56,210000,210000,0,0,0.0,N,N,N,37.53362,127.01048
0,아파트,A01,태성,3814,40,1,19750731,64.42,64.43,90000,100000,35000,40000,0.0,N,N,N,37.532889,127.004237
0,아파트,A01,트윈빌,102916,38,2,20081208,137.15,245.78,500000,500000,0,0,0.0,N,N,N,37.534173,127.01038
0,아파트,A01,파인코트,113595,6,1,20011124,111.15,276.2,0,0,0,0,0.0,N,N,N,37.534934,127.012995
0,아파트,A01,피치빌,122218,4,1,20001101,204.56,224.84,0,0,0,0,0.0,N,N,N,37.535414,127.012058
0,아파트,A01,한남더힐,102737,600,32,20110107,87.05,332.81,320000,1500000,170000,1300000,0.0,N,N,N,37.537322,127.009784
0,아파트,A01,한남라테라스,107955,15,1,20120409,284.23,397.35,1200000,2000000,800000,800000,0.0,N,N,N,37.538117,127.015465
0,아파트,A01,한남로얄팰리스,109992,19,1,20040329,109.75,236.16,0,0,0,0,0.0,N,N,N,37.533737,126.999286
0,아파트,A01,한남르와르빌,139262,6,1,20071228,191.34,235.44,320000,340000,195000,195000,0.0,N,N,N,37.530974,127.011265
0,아파트,A01,한남리버힐,130609,32,3,19990714,253.91,267.76,0,0,350000,350000,0.0,N,N,N,37.532037,127.010454
0,아파트,A01,한남리첸시아(주상복합),9575,371,3,20040409,42.41,166.51,62000,240000,48000,150000,0.0,N,N,N,37.534632,127.008111
0,아파트,A01,한남신성미소시티(주상복합),102129,35,1,20060223,162.47,162.47,186000,193000,120000,120000,0.0,N,N,N,37.531595,127.006986
0,아파트,A01,한남아이파크(도시형),109469,270,1,20170308,65.41,71.5,90000,135000,63000,65000,0.0,N,N,N,37.532332,127.007405
0,아파트,A01,한남아이파크(주상복합),109492,10,1,20170308,109.72,161.06,300000,360000,0,0,0.0,N,N,N,37.532203,127.00751
0,아파트,A01,한남유엔빌리지루하우스,113372,7,1,20150423,153.16,210.45,240000,240000,160000,160000,0.0,N,N,N,37.536416,127.012466
0,아파트,A01,한남파라곤,103920,42,1,20111223,99.39,138.89,170000,260000,0,0,0.0,N,N,N,37.539241,127.003366
0,아파트,A01,한남하우스,16378,24,1,19700115,60.63,101.19,0,0,0,0,0.0,N,N,N,37.538179,127.005598
0,아파트,A01,한남하이페리온I,20017,122,2,20021227,234.66,272.76,430000,600000,220000,300000,0.0,N,N,N,37.527665,127.00464
0,아파트,A01,한남하이페리온II(주상복합),9817,19,1,20040409,266.45,286.25,0,0,0,0,0.0,N,N,N,37.528351,127.005886
0,아파트,A01,한남해피트리,114111,68,1,20160929,82.17,86.32,137000,160000,80000,90000,0.0,N,N,N,37.53954,127.003313
0,아파트,A01,한남힐사이드,107984,49,5,20050527,108.21,280.73,0,0,0,0,0.0,N,N,N,37.542665,127.005515
0,아파트,A01,한남힐스테이트,8519,283,6,20031002,111.38,181.91,190000,300000,80000,150000,0.0,N,N,N,37.528865,127.00382
0,아파트,A01,한성,11553,125,2,19740808,20.1,141.26,55000,200000,19000,19000,0.0,N,N,N,37.53468,127.00926
0,아파트,A01,헤렌하우스,115477,14,3,20021104,260.98,276.67,680000,680000,0,0,0.0,N,N,N,37.536614,127.014434
0,아파트,A01,현대리버티하우스(주상복합),8889,80,1,20010207,97.37,255.82,200000,350000,90000,200000,0.0,N,N,N,37.533628,127.00869
0,아파트,A01,현대안성타워(주상복합),9659,54,1,19980916,40.49,172.56,47000,225000,0,0,0.0,N,N,N,37.53507,126.998
0,아파트,A01,형우베스트빌(주상복합),111105,19,1,20000816,279.52,290.36,400000,450000,270000,270000,0.0,N,N,N,37.534527,127.010704
0,아파트,A01,효성빌리지,102302,26,1,20000809,98.84,197.73,250000,250000,250000,250000,0.0,N,N,N,37.532945,127.012195
0,아파트,A01,힐미드,128756,8,1,19961121,153.45,198.41,0,0,0,0,0.0,N,N,N,37.532917,127.011552
0,아파트,A01,힐탑트레져,17757,84,2,20031205,90.02,272.44,500000,500000,0,0,0.0,N,N,N,37.538281,127.013494
0,아파트,A01,대성효창,13300,14,1,20030402,109.12,137.23,0,0,0,0,0.0,N,N,N,37.54181,126.9582
0,아파트,A01,로얄카운티,13277,14,1,20021227,205.84,219.94,180000,180000,0,0,0.0,N,N,N,37.541734,126.964293
0,아파트,A01,세양청마루,23853,66,2,20060327,77.9,109.65,108000,125000,0,0,0.0,N,N,N,37.54093,126.956881
0,아파트,A01,세인트힐,26208,19,1,20041208,94.27,272.06,100000,185000,60000,60000,0.0,N,N,N,37.542308,126.963916
0,아파트,A01,아이딜,108028,18,1,20050520,90.11,92.72,0,0,0,0,0.0,N,N,N,37.541021,126.960048
0,아파트,A01,아인하우스,106955,19,1,20120810,64.31,100.21,75000,80000,0,0,0.0,N,N,N,37.541816,126.963307
0,아파트,A01,아트빌2차,106920,12,1,20021030,83.05,135.41,0,0,0,0,0.0,N,N,N,37.542179,126.960519
0,아파트,A01,예빌리지,103658,14,1,20040603,56.8,146.13,0,0,0,0,0.0,N,N,N,37.541605,126.957766
0,아파트,A01,용산KCC스위첸,113771,199,3,20180921,80.1,113.93,125000,149000,67500,90000,0.0,N,N,N,37.540743,126.959979
0,아파트,A01,용산데시앙포레,128102,384,7,20220328,66.59,113.24,127000,200000,66000,90000,0.0,N,N,N,37.547578,126.962999
0,아파트,A01,용산롯데캐슬센터포레,114334,478,7,20190429,81.45,151.04,145000,200000,70000,95000,0.0,N,N,N,37.540045,126.96352
0,아파트,A01,울트라멤버스,19172,19,1,20031217,142.48,142.55,130000,130000,0,0,0.0,N,N,N,37.542504,126.960842
0,아파트,A01,임선웰빙,22895,14,1,20041108,61.75,95.17,0,0,50000,50000,0.0,N,N,N,37.541153,126.963792
0,아파트,A01,태원팰리스,104411,19,1,20071211,126.66,204.84,100000,100000,0,0,0.0,N,N,N,37.542464,126.964283
0,아파트,A01,펠리스빌,129232,11,1,20020507,96.71,134.09,90000,90000,0,0,0.0,N,N,N,37.541484,126.96279
0,아파트,A01,현대아트빌,105048,13,1,20060427,135.19,143.26,125000,125000,0,0,0.0,N,N,N,37.540996,126.964394
0,아파트,A01,화이트타운,124694,14,1,20030409,48.0,98.24,0,0,0,0,0.0,N,N,N,37.541666,126.963619
0,아파트,A01,효삼골드빌,102824,16,1,20040904,47.99,173.57,0,0,55000,55000,0.0,N,N,N,37.548614,126.962738
0,아파트,A01,효창드림빌라트,126496,11,1,20020917,96.23,183.91,0,0,0,0,0.0,N,N,N,37.54156,126.963265
0,아파트,A01,효창로즈,107509,19,1,20010515,105.88,165.65,90000,90000,0,0,0.0,N,N,N,37.548576,126.962512
0,아파트,A01,효창맨션,3815,61,1,19690729,66.62,168.26,0,0,0,0,0.0,N,N,N,37.54195,126.96191
0,아파트,A01,효창베네스,9679,87,1,20020329,112.87,156.73,120000,120000,50000,50000,0.0,N,N,N,37.542275,126.959227
0,아파트,A01,효창파크푸르지오,27666,307,7,20100831,77.01,146.1,125000,210000,72000,83000,0.0,N,N,N,37.540148,126.958057
0,아파트,A01,효창한신,1226,120,4,19871030,76.4,149.66,87000,120000,0,0,0.0,N,N,N,37.542039,126.957929
0,아파트,A01,남산애지앙,129442,18,1,20030923,51.43,149.18,0,0,0,0,0.0,N,N,N,37.552407,126.978336
0,아파트,A01,뉴후암,16392,29,1,19731221,34.38,69.42,38000,70000,11000,11000,0.0,N,N,N,37.551299,126.975184
0,아파트,A01,몬테피오레,107474,19,1,20120622,96.16,104.06,0,0,53000,53000,0.0,N,N,N,37.550976,126.979489
0,아파트,A01,미소가,131530,8,1,20041220,147.78,186.39,0,0,0,0,0.0,N,N,N,37.55005,126.979087
0,아파트,A01,브라운스톤남산,14379,90,4,20040824,183.19,189.98,185000,185000,80000,80000,0.0,N,N,N,37.551733,126.976343
0,아파트,A01,삼안리츠8차,148642,9,1,20040517,81.98,98.11,0,0,0,0,0.0,N,N,N,37.548302,126.974379
0,아파트,A01,신주에지앙,105475,19,1,20040821,102.9,204.06,0,0,0,0,0.0,N,N,N,37.549397,126.980223
0,아파트,A01,신후암,16393,25,1,19710614,5.19,124.5,0,0,0,0,0.0,N,N,N,37.549881,126.97784
0,아파트,A01,오페라하우스,16395,38,2,20010727,80.67,129.63,0,0,0,0,0.0,N,N,N,37.548852,126.978709
0,아파트,A01,제일,13402,10,1,20040427,52.39,91.13,0,0,33000,33000,0.0,N,N,N,37.552739,126.977077
0,아파트,A01,행남그랜드,24418,19,1,20040130,96.06,196.61,140000,140000,75000,75000,0.0,N,N,N,37.54798,126.97808
0,아파트,A01,후암맨션,16399,20,1,19740709,84.6,84.6,0,0,0,0,0.0,N,N,N,37.5523,126.97712
0,아파트,A01,후암미주,9957,226,5,19800722,64.76,73.12,100000,105000,0,0,0.0,N,N,N,37.55181,126.97562
0,아파트,A01,후암영진,102660,16,1,20021210,78.94,95.98,0,0,0,0,0.0,N,N,N,37.549225,126.978053
0,아파트,A01,힐튼빌리지1,109598,19,1,20020502,94.48,164.5,0,0,0,0,0.0,N,N,N,37.549172,126.979196
0,아파트,A01,G-캐슬,107585,18,1,20030501,48.03,118.83,0,0,0,0,0.0,N,N,N,37.615204,126.915136
0,아파트,A01,갈현건영,9317,140,1,20010403,74.26,105.0,39800,63000,23000,33000,0.0,N,N,N,37.62907,126.91342
0,아파트,A01,갈현삼성,12975,32,1,20030214,98.73,99.14,52000,65000,0,0,0.0,N,N,N,37.61545,126.90908
0,아파트,A01,갈현현대,3817,278,2,19970508,77.06,144.87,49000,95000,28000,40000,0.0,N,N,N,37.622355,126.913808
0,아파트,A01,"골드스타(민간임대,도시형)",132408,20,1,20140117,17.48,24.81,0,0,0,0,0.0,N,N,N,37.618091,126.919395
0,아파트,A01,대양,10802,19,1,20010811,48.95,96.6,0,0,0,0,0.0,N,N,N,37.624984,126.911652
0,아파트,A01,대한웰빙홈(도시형),126474,86,1,20180727,28.59,56.29,0,0,14300,23100,0.0,N,N,N,37.625606,126.91974
0,아파트,A01,대훈,103581,19,1,20020531,77.8,210.52,58000,75000,0,0,0.0,N,N,N,37.617377,126.916282
0,아파트,A01,동광갈현베르빌(주상복합),9491,175,1,20040630,76.83,151.68,98000,98000,0,0,0.0,N,N,N,37.6123,126.91679
0,아파트,A01,동진홈타운,124343,16,1,20150623,28.28,46.63,0,0,0,0,0.0,N,N,N,37.624244,126.919481
0,아파트,A01,디앤제이하우징(도시형),119269,20,1,20170929,33.0,33.0,0,0,0,0,0.0,N,N,N,37.620352,126.918259
0,아파트,A01,라이프씨티,1228,123,1,19911118,84.44,103.62,35000,62000,29000,35000,0.0,N,N,N,37.62299,126.91038
0,아파트,A01,만연샌텀시티(도시형),119075,18,1,20140507,18.72,24.38,0,0,0,0,0.0,N,N,N,37.618499,126.919501
0,아파트,A01,만연샌텀시티(주상복합),119076,1,1,20140507,78.0,78.0,0,0,0,0,0.0,N,N,N,37.618508,126.919504
0,아파트,A01,메카,11805,35,1,20010927,75.26,106.17,45000,65000,0,0,0.0,N,N,N,37.6224,126.91171
0,아파트,A01,명성,16445,18,1,19960930,70.52,136.8,56000,56000,0,0,0.0,N,N,N,37.616139,126.910988
0,아파트,A01,미미,1229,200,2,19970507,74.47,147.46,46000,65000,40000,40000,0.0,N,N,N,37.619191,126.913662
0,아파트,A01,반도하우드,105590,18,1,20070410,78.58,102.35,58000,58000,0,0,0.0,N,N,N,37.621162,126.913384
0,아파트,A01,베로니스(주상복합),115600,40,1,20170119,61.07,86.03,55000,58000,0,0,0.0,N,N,N,37.612645,126.916149
0,아파트,A01,선구,19331,19,1,20030807,46.89,90.71,40000,45000,34000,34000,0.0,N,N,N,37.61771,126.91523
0,아파트,A01,수정럭스(428-6),114348,15,1,20030712,46.76,80.57,45000,45000,0,0,0.0,N,N,N,37.621301,126.916808
0,아파트,A01,수정럭스(477-8),23905,12,1,20020719,77.22,81.45,0,0,0,0,0.0,N,N,N,37.61507,126.91598
0,아파트,A01,아름,141239,13,1,20050912,78.22,78.22,0,0,0,0,0.0,N,N,N,37.615126,126.9105
0,아파트,A01,역촌맨션,11669,84,2,19731229,57.86,72.77,0,0,0,0,0.0,N,N,N,37.613576,126.91636
0,아파트,A01,연서노벨,112764,18,1,20111018,57.73,96.64,0,0,0,0,0.0,N,N,N,37.613636,126.917027
0,아파트,A01,우남,3816,109,2,19980720,77.0,147.8,41000,69000,30000,30000,0.0,N,N,N,37.6179,126.90679
0,아파트,A01,웰빙존,22234,28,2,20040917,83.79,99.42,43000,43000,0,0,0.0,N,N,N,37.617589,126.910933
0,아파트,A01,유호루하스(도시형),119453,129,1,20180125,22.58,40.61,11000,15700,0,0,0.0,N,N,N,37.623613,126.917424
0,아파트,A01,인우,9922,53,3,19990630,58.06,90.89,0,0,0,0,0.0,N,N,N,37.624798,126.91196
0,아파트,A01,천수,108456,14,1,20030519,56.2,96.74,0,0,27900,27900,0.0,N,N,N,37.614251,126.914345
0,아파트,A01,천지,127245,10,1,20020404,57.46,79.8,0,0,0,0,0.0,N,N,N,37.622454,126.915047
0,아파트,A01,코오롱하늘채,9188,191,3,20030923,80.75,144.51,65000,85000,0,0,0.0,N,N,N,37.623248,126.910952
0,아파트,A01,플라잉캐슬,124661,16,1,20190129,55.7,55.7,53000,55000,0,0,0.0,N,N,N,37.612446,126.91614
0,아파트,A01,한경내담채(도시형),133978,10,1,20200408,22.61,40.24,0,0,0,0,0.0,N,N,N,37.623659,126.916503
0,아파트,A01,한솔,1230,193,1,19971209,57.36,132.69,25800,75000,33000,33000,0.0,N,N,N,37.61816,126.90991
0,아파트,A01,한아름,116407,16,1,20031022,59.55,104.49,52000,52000,0,0,0.0,N,N,N,37.621187,126.911975
0,아파트,A01,한우리,24743,9,1,20031208,77.15,114.72,0,0,0,0,0.0,N,N,N,37.616154,126.910301
0,아파트,A01,해오름,103280,12,1,20040120,51.54,206.52,0,0,0,0,0.0,N,N,N,37.617043,126.909275
0,아파트,A01,행복마을(도시형),162820,29,3,20161102,56.47,92.05,0,0,0,0,0.0,N,N,N,37.617402,126.910181
0,아파트,A01,행운,109686,19,1,20021114,71.75,93.3,43000,43000,0,0,0.0,N,N,N,37.614426,126.915702
0,아파트,A01,현재트윈빌,10347,110,2,20000421,131.16,214.46,73000,98000,0,0,0.0,N,N,N,37.61676,126.908906
0,아파트,A01,호림리슈리안(406-46),120686,13,1,20070605,86.48,172.9,62000,62000,0,0,0.0,N,N,N,37.621928,126.918371
0,아파트,A01,"호림리슈리안(469-1,민간임대)",147087,88,1,20220420,73.05,73.05,62000,72000,43000,45000,0.0,N,N,N,37.613102,126.91453
0,아파트,A01,힐튼,130578,9,1,20070507,73.4,116.16,0,0,30000,30000,0.0,N,N,N,37.616194,126.909988
0,아파트,A01,e-편한세상2단지,9185,122,2,20041011,80.29,152.86,65000,98000,43000,43000,0.0,N,N,N,37.612176,126.905314
0,아파트,A01,갈현e-편한세상1단지,9184,327,3,20041011,81.11,146.49,65000,100000,42000,42000,0.0,N,N,N,37.612159,126.906368
0,아파트,A01,갈현두일,19620,17,1,20040108,95.82,97.52,0,0,0,0,0.0,N,N,N,37.618554,126.90513
0,아파트,A01,갈현현대,1231,366,4,19981128,73.58,141.23,42000,70000,30000,30000,0.0,N,N,N,37.612911,126.90587
0,아파트,A01,경남아너스빌,9354,475,9,20040813,79.85,145.84,51000,90000,55000,55000,0.0,N,N,N,37.605754,126.905499
0,아파트,A01,경향파크,776,171,2,19891110,107.72,155.54,48000,65000,33000,35000,0.0,N,N,N,37.61078,126.90568
0,아파트,A01,구산,16447,16,1,20050531,118.82,143.79,0,0,0,0,0.0,N,N,N,37.61288,126.91345
0,아파트,A01,구산그린빌,102308,203,2,20090211,87.3,87.78,46000,50000,35000,35000,0.0,N,N,N,37.605534,126.904121
0,아파트,A01,구산브라운스톤,17701,189,6,20060327,83.16,143.87,74000,99000,0,0,0.0,N,N,N,37.611603,126.909536
0,아파트,A01,그린,126442,10,1,20050413,58.99,61.94,0,0,0,0,0.0,N,N,N,37.608271,126.912106
0,아파트,A01,금광포란재,27242,25,2,20050402,90.56,101.87,42000,42000,0,0,0.0,N,N,N,37.61351,126.90535
0,아파트,A01,뉴아름빌(도시형),161444,8,1,20150410,54.77,54.77,0,0,0,0,0.0,N,N,N,37.6118,126.915413
0,아파트,A01,뉴월드빌,101801,14,1,20030409,94.83,94.83,0,0,0,0,0.0,N,N,N,37.610351,126.911559
0,아파트,A01,동양,104542,12,1,20040203,75.02,96.77,0,0,0,0,0.0,N,N,N,37.60761,126.913355
0,아파트,A01,동익파크,1227,208,2,19910924,102.2,195.22,44000,75000,35000,35000,0.0,N,N,N,37.614903,126.906849
0,아파트,A01,두진아이브(도시형),161442,8,1,20150226,36.99,36.99,0,0,0,0,0.0,N,N,N,37.611903,126.915536
0,아파트,A01,명남,14119,16,1,19970206,107.26,141.21,0,0,0,0,0.0,N,N,N,37.609704,126.906868
0,아파트,A01,무지개,115843,19,1,20130712,91.97,158.82,0,0,0,0,0.0,N,N,N,37.617279,126.903716
0,아파트,A01,벨뷰,139263,25,1,20210208,51.47,56.19,50000,50000,34900,35000,0.0,N,N,N,37.616084,126.907452
0,아파트,A01,벽산스카이파크,111942,12,1,20081112,90.25,90.25,0,0,0,0,0.0,N,N,N,37.614183,126.905002
0,아파트,A01,산호,108268,10,1,20040806,79.69,85.92,0,0,0,0,0.0,N,N,N,37.607606,126.914884
0,아파트,A01,새천년구산2차,110878,12,1,20040527,59.79,99.31,0,0,0,0,0.0,N,N,N,37.612479,126.911709
0,아파트,A01,새천년드림1차,106032,19,1,20021211,100.66,100.96,0,0,0,0,0.0,N,N,N,37.612685,126.911593
0,아파트,A01,새천년드림3차,104962,19,1,20060511,80.9,94.0,53000,53000,0,0,0.0,N,N,N,37.612078,126.914218
0,아파트,A01,세영,112460,29,1,20160504,63.93,71.58,36000,38000,0,0,0.0,N,N,N,37.618138,126.905952
0,아파트,A01,세화샤이닝1단지,10868,45,1,20030529,91.39,99.55,65000,70000,42000,43000,0.0,N,N,N,37.608945,126.915476
0,아파트,A01,세화샤이닝2단지,10597,39,1,20030529,87.54,126.27,0,0,45000,45000,0.0,N,N,N,37.608457,126.915222
0,아파트,A01,송학,106277,16,1,20040903,81.52,91.17,43000,46000,0,0,0.0,N,N,N,37.608491,126.912062
0,아파트,A01,신호,105427,18,1,20080724,97.82,132.02,0,0,0,0,0.0,N,N,N,37.61295,126.912994
0,아파트,A01,에덴드림,112138,10,1,20040706,69.14,91.41,39000,48000,0,0,0.0,N,N,N,37.611102,126.910903
0,아파트,A01,엔에스,121312,10,1,20030319,54.42,65.4,0,0,0,0,0.0,N,N,N,37.607697,126.910277
0,아파트,A01,예승빌라트,13428,16,1,19970620,74.28,163.68,0,0,0,0,0.0,N,N,N,37.61041,126.910165
0,아파트,A01,온세,105703,12,1,20040712,89.05,89.05,47000,47000,0,0,0.0,N,N,N,37.607993,126.911888
0,아파트,A01,우공아트빌,13656,19,1,20020912,47.47,90.73,20000,26000,0,0,0.0,N,N,N,37.608898,126.910357
0,아파트,A01,우신(주상복합),13490,18,1,19950202,58.84,125.77,39000,39000,0,0,0.0,N,N,N,37.608031,126.912103
0,아파트,A01,은평서해그랑블,125352,146,2,20220203,61.77,98.99,42000,70000,38000,45000,0.0,N,N,N,37.616831,126.90638
0,아파트,A01,이안,119022,10,1,20090121,31.86,99.27,0,0,0,0,0.0,N,N,N,37.616908,126.904215
0,아파트,A01,진성,132224,5,1,20030425,78.96,83.41,0,0,0,0,0.0,N,N,N,37.614432,126.907285
0,아파트,A01,천지로얄,103151,12,1,20051104,85.28,91.69,0,0,0,0,0.0,N,N,N,37.613834,126.910149
0,아파트,A01,캐슬,107524,18,1,20061002,94.24,131.49,0,0,0,0,0.0,N,N,N,37.609057,126.912892
0,아파트,A01,타워,16446,16,1,19991215,80.4,96.3,0,0,0,0,0.0,N,N,N,37.61689,126.90345
0,아파트,A01,태영홈,108985,14,1,20021114,89.93,94.61,0,0,0,0,0.0,N,N,N,37.607737,126.910476
0,아파트,A01,푸른솔,112173,18,1,20081224,83.34,86.98,40000,40000,0,0,0.0,N,N,N,37.612493,126.908345
0,아파트,A01,플러스빌(주상복합),110434,8,1,20100115,66.46,73.16,0,0,0,0,0.0,N,N,N,37.610848,126.916592
0,아파트,A01,한국프라우드,103543,28,1,20051111,88.11,107.34,0,0,0,0,0.0,N,N,N,37.608875,126.907877
0,아파트,A01,한성산장,9569,19,1,19920304,124.79,160.16,75000,75000,0,0,0.0,N,N,N,37.60922,126.90677
0,아파트,A01,힐튼렉스빌,145393,8,1,20110905,35.64,35.64,0,0,0,0,0.0,N,N,N,37.611502,126.914964
0,아파트,A01,CS아르체(도시형),121899,49,3,20170619,34.69,36.66,0,0,0,0,0.0,N,N,N,37.60385,126.925667
0,아파트,A01,DH팰리스타워(주상복합),134903,29,1,20200918,43.61,53.82,55000,63000,0,0,0.0,N,N,N,37.602566,126.926785
0,아파트,A01,거성,116064,14,1,20080605,69.33,73.42,0,0,0,0,0.0,N,N,N,37.602745,126.928312
0,아파트,A01,거장메카(주상복합),128002,44,1,20191129,49.22,52.0,39000,47000,35000,35000,0.0,N,N,N,37.602201,126.927944
0,아파트,A01,거장카운티(주상복합),135628,42,1,20201015,45.86,57.74,43000,43000,32000,32000,0.0,N,N,N,37.602172,126.927149
0,아파트,A01,경원파발리안(주상복합),110029,24,1,20110425,67.15,67.23,52000,55000,0,0,0.0,N,N,N,37.602499,126.927823
0,아파트,A01,굿모닝기룡(83-18),108986,16,1,20120430,56.96,61.39,0,0,0,0,0.0,N,N,N,37.602881,126.927194
0,아파트,A01,굿모닝기룡(96-6),126393,16,1,20011220,93.89,129.13,0,0,0,0,0.0,N,N,N,37.605653,126.929447
0,아파트,A01,녹번JR,8830,341,5,20020930,83.68,111.02,56000,85000,32000,50000,0.0,N,N,N,37.600179,126.93832
0,아파트,A01,녹번현대2차,10782,192,2,20010524,114.02,157.52,71000,98000,53000,53000,0.0,N,N,N,37.605357,126.925098
0,아파트,A01,다베로(주상복합),154504,12,1,20190708,39.78,40.35,0,0,0,0,0.0,N,N,N,37.602537,126.927611
0,아파트,A01,대경아르체(주상복합),122340,16,1,20150914,35.55,35.95,0,0,0,0,0.0,N,N,N,37.602364,126.921957
0,아파트,A01,대림,778,370,3,19930928,106.76,168.76,69000,120000,45000,70000,0.0,N,N,N,37.599773,126.937239
0,아파트,A01,동호스카이(주상복합),104352,27,1,20090730,73.72,75.6,55000,55000,38000,38000,0.0,N,N,N,37.608131,126.925964
0,아파트,A01,래미안베라힐즈,111575,1305,20,20190801,81.07,156.22,92000,160000,55000,105000,0.0,N,N,N,37.604144,126.936406
0,아파트,A01,루체하임-2(도시형),146918,12,1,20111118,25.69,28.82,0,0,0,0,0.0,N,N,N,37.607311,126.930888
0,아파트,A01,리베하임,102782,19,1,20071119,88.12,157.91,0,0,37000,37000,0.0,N,N,N,37.604454,126.932812
0,아파트,A01,마하나임(주상복합),134623,12,1,20200806,29.2,34.03,0,0,0,0,0.0,N,N,N,37.602251,126.921916
0,아파트,A01,북한산푸르지오,107610,1230,22,201507,82.56,144.72,84000,160000,58000,85000,0.0,N,N,N,37.606856,126.936368
0,아파트,A01,산수,25548,12,1,20040401,40.36,97.39,0,0,0,0,0.0,N,N,N,37.60377,126.929945
0,아파트,A01,샹그리라(주상복합),120330,8,1,20110428,37.07,47.07,0,0,0,0,0.0,N,N,N,37.602671,126.928484
0,아파트,A01,세민하이파크,119813,18,1,20080703,67.53,67.53,50000,50000,0,0,0.0,N,N,N,37.603063,126.927197
