,complexNo,complexName,cortarNo,realEstateTypeCode,realEstateTypeName,detailAddress,latitude,longitude,totalHouseholdCount,totalBuildingCount,highFloor,lowFloor,useApproveYmd,dealCount,leaseCount,rentCount,shortTermRentCount,cortarAddress,gu_cortarNo,gu_cortarName,dong_cartarName
12,124018,마인하임158(도시형),1121510100,APT,아파트,158-18,37.557838,127.08067,24.0,1.0,8.0,8.0,20181025,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
13,117147,마인하임648(주상복합),1121510100,APT,아파트,648-12,37.55832,127.079502,12.0,1.0,8.0,8.0,20170308,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
14,143461,모두스타빌(도시형),1121510100,APT,아파트,134-42,37.556972,127.083994,13.0,1.0,6.0,4.0,20210602,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
15,149103,미래하우스(도시형),1121510100,APT,아파트,246-45,37.562728,127.078085,10.0,1.0,6.0,6.0,20160725,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
16,149580,바움7(도시형),1121510100,APT,아파트,643-12,37.558968,127.07881,9.0,1.0,6.0,5.0,20150916,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
17,3189,삼민,1121510100,APT,아파트,609,37.56313,127.083752,36.0,1.0,6.0,6.0,19950829,1.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
18,24452,삼보글로벌,1121510100,APT,아파트,647-1,37.55967,127.08033,36.0,2.0,7.0,7.0,20031229,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
19,108401,삼보드림,1121510100,APT,아파트,107-4,37.555989,127.092362,18.0,1.0,6.0,6.0,20030217,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
20,17080,삼성로얄,1121510100,APT,아파트,109-9,37.55455,127.09241,44.0,3.0,7.0,6.0,20020411,2.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
21,120605,삼성베스트빌,1121510100,APT,아파트,186-9,37.568837,127.078777,18.0,1.0,10.0,10.0,20180320,1.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
22,8572,성원,1121510100,APT,아파트,681,37.571379,127.079587,91.0,1.0,24.0,24.0,19980410,4.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
23,9468,신성그랜드타워(주상복합),1121510100,APT,아파트,231-1,37.565058,127.080511,18.0,1.0,8.0,8.0,19960629,1.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
24,123321,아뜰리에(도시형),1121510100,APT,아파트,341-3,37.55695,127.081753,29.0,1.0,9.0,9.0,20181220,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
25,124298,아스하임(도시형),1121510100,APT,아파트,142-16,37.557463,127.082176,9.0,1.0,6.0,5.0,20171127,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
26,116244,아크로빌(도시형),1121510100,APT,아파트,30-36,37.563631,127.085559,19.0,2.0,6.0,5.0,20160630,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
27,9467,에스케이,1121510100,APT,아파트,292,37.569009,127.086601,182.0,3.0,23.0,10.0,19991130,10.0,0.0,1.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
28,148948,에이블(도시형),1121510100,APT,아파트,242-22,37.561527,127.080962,20.0,1.0,6.0,3.0,20220609,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
29,17427,에이탑,1121510100,APT,아파트,168-1,37.568026,127.085232,12.0,1.0,6.0,6.0,20030403,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
30,143742,엘림퍼스트중곡,1121510100,APT,아파트,190-29,37.566397,127.078019,21.0,1.0,9.0,6.0,20210804,1.0,0.0,3.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
31,119823,예다움,1121510100,APT,아파트,110-33,37.554702,127.092174,19.0,1.0,7.0,2.0,20040426,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
32,12955,욱현,1121510100,APT,아파트,90-18,37.555874,127.090571,19.0,1.0,7.0,4.0,20020320,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
33,151077,원봉(도시형),1121510100,APT,아파트,160-3,37.559191,127.081862,12.0,1.0,6.0,4.0,20190503,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
34,128948,웰빙,1121510100,APT,아파트,35-10,37.562013,127.085489,19.0,1.0,7.0,7.0,20070508,2.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
35,142654,정원하이빌(도시형),1121510100,APT,아파트,62-50,37.559429,127.089564,10.0,1.0,6.0,6.0,20201124,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
36,107356,주성아우라,1121510100,APT,아파트,130-5,37.555625,127.086063,19.0,1.0,7.0,5.0,20090729,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
37,118417,주성테라팰리스2차(도시형),1121510100,APT,아파트,624-51,37.560598,127.076859,14.0,1.0,6.0,5.0,20170928,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
38,1060,중곡,1121510100,APT,아파트,191-77,37.566605,127.078684,270.0,6.0,6.0,5.0,19760519,11.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
39,116203,중곡트라움(도시형),1121510100,APT,아파트,253-8,37.562015,127.07626,12.0,1.0,6.0,6.0,20170116,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
40,23278,진흥아르미,1121510100,APT,아파트,252-8,37.562401,127.075759,18.0,1.0,7.0,7.0,20050805,1.0,0.0,1.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
41,150957,청운명가(도시형),1121510100,APT,아파트,172-33,37.566447,127.082665,12.0,1.0,5.0,5.0,20220114,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
42,119599,테라팰리스중곡Ⅰ,1121510100,APT,아파트,624-19,37.560351,127.076885,24.0,1.0,7.0,7.0,20171227,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
43,150958,테미뷰토피아(도시형),1121510100,APT,아파트,30-52,37.564097,127.085317,10.0,1.0,6.0,6.0,20220208,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
44,152154,파크홈2차(도시형),1121510100,APT,아파트,191-13,37.567099,127.079716,10.0,1.0,6.0,6.0,20160120,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
45,112672,하이브Ⅲ(도시형),1121510100,APT,아파트,699,37.554575,127.087841,82.0,1.0,8.0,7.0,20121109,1.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
46,117504,한영해시안,1121510100,APT,아파트,238-6,37.564449,127.076964,18.0,1.0,10.0,10.0,20170425,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
47,17082,현대하이츠,1121510100,APT,아파트,106-34,37.556178,127.093112,69.0,4.0,3.0,3.0,19900522,0.0,0.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
48,19007,호동,1121510100,APT,아파트,254-12,37.561467,127.0767,19.0,1.0,5.0,4.0,20020522,3.0,1.0,0.0,0.0,서울시 광진구 중곡동,1121500000,광진구,중곡동
0,107500,KY동부빌(도시형),1121510700,APT,아파트,19-53,37.546914,127.069092,20.0,2.0,6.0,6.0,20130625,1.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
1,128344,광진스위트엠,1121510700,APT,아파트,532,37.545881,127.074547,48.0,1.0,14.0,13.0,202008,4.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
2,131982,광진안틸리아(도시형),1121510700,APT,아파트,20-5,37.547232,127.067947,40.0,2.0,12.0,12.0,20200410,0.0,1.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
3,105911,광진코지웰(도시형),1121510700,APT,아파트,113-1,37.547116,127.071885,296.0,1.0,14.0,12.0,20141103,13.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
4,150961,그린시티빌(도시형),1121510700,APT,아파트,3-93,37.543802,127.071625,12.0,1.0,8.0,8.0,20140617,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
5,146421,더메종(도시형),1121510700,APT,아파트,23-5,37.547571,127.067317,99.0,1.0,18.0,12.0,20220318,0.0,1.0,3.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
6,124009,더하우스인(주상복합),1121510700,APT,아파트,20-10,37.54715,127.06831,16.0,1.0,10.0,10.0,20181126,1.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
7,117393,동도센트리움캠퍼스파크(도시형),1121510700,APT,아파트,116-2,37.547706,127.07097,181.0,1.0,20.0,20.0,20190927,12.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
8,107495,디아이빌(주상복합),1121510700,APT,아파트,19-57,37.547067,127.069045,8.0,1.0,11.0,11.0,20121228,1.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
9,17695,브라운스톤화양(주상복합),1121510700,APT,아파트,21-2,37.54799,127.068366,67.0,1.0,15.0,14.0,20061031,4.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
10,141479,비다펠리즈(주상복합),1121510700,APT,아파트,2-22,37.54455,127.072486,16.0,1.0,10.0,10.0,20210210,0.0,1.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
11,145672,삼원제우스(도시형),1121510700,APT,아파트,42-7,37.543299,127.065092,27.0,2.0,7.0,7.0,20160808,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
12,121282,세종에버그린(도시형),1121510700,APT,아파트,17-68,37.546577,127.069264,40.0,2.0,11.0,11.0,20180528,5.0,3.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
13,136165,신원리브웰(도시형),1121510700,APT,아파트,111-88,37.545677,127.073681,28.0,1.0,11.0,6.0,20190725,1.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
14,119123,씨즈건대힐스,1121510700,APT,아파트,530,37.546204,127.074654,1.0,1.0,10.0,10.0,20170929,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
15,116717,씨즈건대힐스(도시형),1121510700,APT,아파트,530,37.546199,127.074646,148.0,1.0,10.0,9.0,20170929,15.0,1.0,1.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
16,112539,아스하임(도시형),1121510700,APT,아파트,17-16,37.547147,127.070062,29.0,1.0,11.0,10.0,20160428,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
17,117799,아스하임4차(도시형),1121510700,APT,아파트,111-102,37.547477,127.072105,162.0,1.0,20.0,20.0,20181116,6.0,0.0,1.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
18,137559,엘리시아1차(도시형),1121510700,APT,아파트,94-13,37.545398,127.07386,28.0,1.0,14.0,13.0,20210713,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
19,120622,엘리시안파크(도시형),1121510700,APT,아파트,132-75,37.547266,127.07051,29.0,1.0,10.0,10.0,20150325,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
20,139140,예가(도시형),1121510700,APT,아파트,20-33,37.547221,127.068472,16.0,1.0,7.0,5.0,20111130,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
21,146618,위너스힐(주상복합),1121510700,APT,아파트,111-89,37.545605,127.07395,36.0,1.0,14.0,8.0,20211216,3.0,1.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
22,117421,정익제이타워(도시형),1121510700,APT,아파트,111-22,37.546595,127.073,32.0,1.0,10.0,10.0,20161004,2.0,0.0,1.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
23,148003,정익제이타워3차(도시형),1121510700,APT,아파트,111-75,37.546418,127.073234,14.0,1.0,12.0,8.0,20220413,0.0,0.0,2.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
24,23722,캠퍼스프라자(주상복합),1121510700,APT,아파트,9-91,37.541497,127.068809,19.0,1.0,8.0,7.0,19991129,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
25,118241,테라팰리스건대1차,1121510700,APT,아파트,531,37.543874,127.068196,54.0,1.0,7.0,7.0,20190124,7.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
26,158461,테라팰리스건대4차(도시형),1121510700,APT,아파트,2-10,37.544705,127.072593,28.0,1.0,12.0,5.0,20230403,2.0,0.0,1.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
27,150909,풍성그라시움(도시형),1121510700,APT,아파트,132-29,37.546707,127.070709,10.0,1.0,8.0,8.0,20220704,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
28,149417,화양동프라하임(주상복합),1121510700,APT,아파트,94-9,37.545641,127.072925,16.0,1.0,13.0,4.0,20201006,0.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
29,105912,화양타워(도시형),1121510700,APT,아파트,110-37,37.546993,127.071139,54.0,1.0,13.0,2.0,19990628,4.0,0.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
30,14620,화양타워(주상복합),1121510700,APT,아파트,110-37,37.547038,127.071105,38.0,1.0,13.0,10.0,19990628,4.0,2.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
31,8603,화양현대,1121510700,APT,아파트,234,37.544764,127.066154,253.0,3.0,23.0,23.0,19990520,8.0,4.0,0.0,0.0,서울시 광진구 화양동,1121500000,광진구,화양동
0,14382,미래하이츠,1153010300,APT,아파트,137-7,37.479177,126.893916,18.0,1.0,7.0,7.0,20031106,1.0,0.0,0.0,0.0,서울시 구로구 가리봉동,1153000000,구로구,가리봉동
1,9494,효성,1153010300,APT,아파트,139,37.478946,126.895254,96.0,1.0,18.0,12.0,19980212,8.0,0.0,1.0,0.0,서울시 구로구 가리봉동,1153000000,구로구,가리봉동
0,110762,e-푸른,1153010700,APT,아파트,491,37.493059,126.850186,36.0,1.0,7.0,7.0,20140626,3.0,1.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
1,126467,개봉가연(도시형),1153010700,APT,아파트,202-15,37.493896,126.858873,24.0,1.0,6.0,6.0,20121114,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
2,107,개봉대상,1153010700,APT,아파트,477,37.482182,126.850081,208.0,2.0,25.0,7.0,19990626,11.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
3,22642,개봉상우(상우2단지),1153010700,APT,아파트,487,37.493615,126.862085,72.0,1.0,19.0,19.0,20050603,6.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
4,17538,개봉아이파크,1153010700,APT,아파트,489,37.489991,126.859935,684.0,11.0,27.0,14.0,20060619,25.0,17.0,1.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
5,9157,개봉진로,1153010700,APT,아파트,479,37.49048,126.850881,72.0,1.0,11.0,10.0,20000115,5.0,2.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
6,104934,개봉푸르지오,1153010700,APT,아파트,492,37.500804,126.847986,978.0,10.0,25.0,22.0,201405,32.0,3.0,1.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
7,15732,개봉프라자(주상복합),1153010700,APT,아파트,361-1,37.485981,126.853404,19.0,1.0,8.0,7.0,19931230,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
8,1062,개봉한진타운,1153010700,APT,아파트,478,37.484955,126.851689,1371.0,13.0,24.0,9.0,20000115,48.0,5.0,2.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
9,11560,거성,1153010700,APT,아파트,270-80,37.489315,126.850695,190.0,5.0,5.0,5.0,19880511,8.0,3.0,2.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
10,3190,거성푸르뫼,1153010700,APT,아파트,60-101,37.500788,126.843564,249.0,3.0,18.0,7.0,19931124,9.0,4.0,1.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
11,108,거성푸르뫼2차,1153010700,APT,아파트,60-82,37.500036,126.843101,245.0,3.0,19.0,11.0,19940702,8.0,3.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
12,160197,건양(304-16),1153010700,APT,아파트,304-16,37.493145,126.854496,9.0,1.0,5.0,5.0,20020214,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
13,142686,건양(346-33),1153010700,APT,아파트,346-33,37.488319,126.855185,10.0,1.0,5.0,5.0,20010802,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
14,110,건영,1153010700,APT,아파트,47-1,37.5012,126.84059,209.0,2.0,19.0,11.0,19940509,5.0,2.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
15,10681,고운,1153010700,APT,아파트,484,37.49885,126.85067,100.0,1.0,18.0,16.0,20021011,2.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
16,152838,다원리치빌4차(도시형),1153010700,APT,아파트,312-41,37.483772,126.851748,19.0,2.0,4.0,2.0,20210126,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
17,148030,대흥아이빌,1153010700,APT,아파트,198-5,37.493084,126.860528,16.0,2.0,9.0,9.0,20170516,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
18,134156,더에코그로브8차(도시형),1153010700,APT,아파트,310-19,37.494525,126.849644,12.0,1.0,7.0,6.0,20200512,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
19,145107,더존퍼스트(도시형),1153010700,APT,아파트,10-1,37.504202,126.843725,20.0,1.0,5.0,5.0,20200710,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
20,10391,동도센트리움(주상복합),1153010700,APT,아파트,70-12,37.498046,126.846954,136.0,1.0,20.0,20.0,20021017,13.0,1.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
21,112,동인,1153010700,APT,아파트,335-1,37.49365,126.84872,104.0,1.0,11.0,9.0,19891025,6.0,2.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
22,113,두산,1153010700,APT,아파트,472,37.495176,126.852901,561.0,2.0,28.0,21.0,19970912,26.0,3.0,1.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
23,112473,레오,1153010700,APT,아파트,304-12,37.493184,126.853791,9.0,1.0,5.0,5.0,20000210,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
24,138645,로얄하이츠(도시형),1153010700,APT,아파트,262-8,37.490353,126.857078,14.0,1.0,6.0,5.0,20201103,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
25,143537,메인팰리스,1153010700,APT,아파트,403-86,37.488014,126.85611,16.0,1.0,14.0,14.0,20210715,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
26,143106,비발디캐슬2차(도시형),1153010700,APT,아파트,156-20,37.497813,126.855484,12.0,1.0,6.0,6.0,20160318,0.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
27,114,삼호,1153010700,APT,아파트,471,37.494396,126.857097,369.0,2.0,24.0,13.0,19961204,21.0,2.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
28,115,삼환,1153010700,APT,아파트,470,37.494907,126.854986,783.0,6.0,25.0,18.0,19951130,42.0,5.0,4.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
29,104,상우,1153010700,APT,아파트,473,37.493791,126.86068,188.0,2.0,24.0,23.0,19971211,12.0,1.0,2.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
30,26617,수영힐,1153010700,APT,아파트,61-2,37.501231,126.844654,28.0,2.0,7.0,6.0,20050624,0.0,1.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
31,3191,신개봉삼환,1153010700,APT,아파트,170-30,37.496692,126.857809,173.0,1.0,19.0,8.0,20010330,11.0,0.0,0.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
32,118538,신세계(도시형),1153010700,APT,아파트,403-230,37.494732,126.856577,15.0,1.0,7.0,7.0,20170804,0.0,0.0,6.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
33,23185,신세기,1153010700,APT,아파트,306-3,37.493854,126.853328,19.0,1.0,7.0,6.0,20030314,4.0,0.0,1.0,0.0,서울시 구로구 개봉동,1153000000,구로구,개봉동
